"","BEAS-PM2.5_3_miRNA-2_07_07_11.CEL","BEAS_C1_miRNA-2_0_07_07_11.CEL","BEAS_C2_miRNA-2_0_07_07_11.CEL","BEAS_C3_miRNA-2_0_07_07_11.CEL","BEAS_PM10_1_miRNA-2_0_06.07.11.CEL","BEAS_PM10_2_miRNA-2_0_06_07_11.CEL","BEAS_PM10_3_miRNA-2_0_06_07_11.CEL","BEAS_PM2.5_1_miRNA-2_0_06_07_11.CEL","BEAS_PM2.5_2_miRNA-2_07_07_11.CEL"
"der-miR-184_st",1.21838773964751,1.1089921194637,1.04264887130622,1.72687775491741,0.929832631645393,1.40332115903987,1.09896275443692,1.08509524838665,1.1089921194637
"der-miR-210_st",7.69814514852423,7.58040756607653,7.91450422702508,7.98151664302545,8.41568677577682,8.43232996323272,8.21091137004678,7.59434483349426,7.44438312540043
"der-miR-219_st",1.06328621229809,1.36248110960762,1.07554059248285,0.89139660232077,0.749998059445194,0.869255168935153,1.0191467560851,1.07200311704127,1.34467137858991
"der-miR-263a_st",1.07200311704127,1.40343491602899,1.36319015331704,1.73845309346135,1.07200311704127,0.995288950441411,0.549432663129457,1.07200311704127,0.987052753472448
"der-miR-263b_st",0.977375339764336,0.977375339764336,1.68268715093672,0.946502311598174,0.7873262342706,0.977375339764336,1.13152175773121,0.974844759929988,0.977375339764336
"der-miR-274_st",1.17402131572091,1.17402131572091,1.18591808133187,0.88642249717765,1.28131703770146,1.17402131572091,1.29350471024634,0.972468387968222,1.26602749537792
"der-miR-275_st",0.857891945238911,1.04794105073265,1.11025982542061,1.01706802256649,1.20682436613828,0.940252025108779,1.50447866666123,0.876302860131188,1.16225034984186
"der-miR-276a_st",0.977375339764336,1.31260377405991,1.34999048899392,1.05814377592841,0.944494153608932,0.925726123078008,0.94732019466441,1.15164501569051,0.977375339764336
"der-miR-276b_st",0.992362110052643,1.07200311704127,0.851345528241485,1.07200311704127,1.07200311704127,1.21089811170929,1.31296729438936,1.00527635294831,1.29602543705933
"der-miR-277_st",0.877438205907207,0.855905018621473,0.65970166343392,1.05098275389477,1.05701634675296,1.05701634675296,0.748974721361005,0.898523722666155,0.882998066765883
"der-miR-278_st",1.17866776110193,1.13073696516805,1.00631992006802,1.00631992006802,1.09807704183387,0.873648817834592,0.869239944108582,1.00631992006802,1.00631992006802
"der-miR-279_st",1.32065127801832,0.618868566208295,0.950668057062392,0.96982427291959,0.836358757953178,1.48474927199368,0.950668057062392,0.852554400690091,0.950668057062392
"der-miR-280_st",1.24412346545745,0.911206112699096,1.21211931352373,1.48266369482111,1.07200311704127,1.03254117267797,1.03254117267797,0.968238757466675,0.846903697487797
"der-miR-281-1-star_st",1.02595985096269,1.07200311704127,1.00386374959455,1.02595985096269,1.02595985096269,0.949143853504979,1.02595985096269,1.07200311704127,1.02595985096269
"der-miR-281-2-star_st",1.29130444020836,1.33440785873769,1.2145902736085,1.15494002537469,1.22895197718078,1.32889957271771,1.18238721633045,1.29130444020836,1.2474714597639
"der-miR-281_st",0.951737894293692,0.777238793834956,0.990575004087461,1.02802385921135,0.952529575537205,1.07200311704127,1.09871039974321,1.07200311704127,1.07200311704127
"der-miR-282_st",0.838456774135036,0.908005251083717,0.955909650545773,0.931232885958516,0.789694117646772,1.21894642246003,0.849804773004707,0.861796982879678,1.07200311704127
"der-miR-283_st",0.963231616007147,0.950668057062392,0.987330503460413,0.806724634862466,0.950668057062392,0.950668057062392,0.977375339764336,0.924212193736308,1.29602543705933
"der-miR-284_st",0.977375339764336,0.950668057062392,1.18939440127164,0.950668057062392,0.788159007338707,0.950668057062392,0.788159007338707,1.15179926876229,0.908426371181187
"der-miR-285_st",1.11485960797314,1.64058899103004,1.02828485455506,1.28217305454007,1.15695348061009,1.15695348061009,0.789087112101894,1.2145902736085,1.15695348061009
"der-miR-286_st",1.05701634675296,1.05701634675296,0.980296386090834,1.13778478291704,1.05701634675296,1.05701634675296,0.948099122875056,1.17835140673184,1.05701634675296
"der-miR-287_st",0.950668057062392,1.10959824955062,1.03805209365456,1.02737340209567,1.00517090749916,1.15998197772258,0.869239944108582,0.950668057062392,0.923960774360447
"der-miR-288_st",0.987330503460413,1.12230624766385,1.02281868546821,0.791737864574159,0.950668057062392,0.950668057062392,0.498971035327096,1.07200311704127,0.662847824038212
"der-miR-289_st",6.29861812186602,5.65241872330159,5.55264095087727,4.96060658242697,5.48879445936001,5.45882751396427,5.85363322263666,6.48054513145871,6.21362324490454
"der-miR-2a_st",1.45315704980323,0.88353494384275,0.830278709264179,1.43207412224203,1.26442616437186,1.54939465967587,1.57837662373321,1.17947580080303,1.40332115903987
"der-miR-2b_st",0.857891945238911,0.870414576655157,1.00283393257375,1.14035371710438,1.14035371710438,1.0595852809403,1.23086842009433,1.46914117926863,1.3949664140697
"der-miR-2c_st",0.951737894293692,0.854512925296388,0.930204707007959,1.07200311704127,1.07200311704127,1.07200311704127,1.4804399759396,1.45023463269659,1.10488430319667
"der-miR-3_st",1.10866556343929,0.904149076697242,1.00962596173303,1.41091086421921,1.04414542979121,1.264803018591,1.23922316506451,1.23922316506451,1.78030596379225
"der-miR-304_st",1.06599927446242,1.34395686387773,1.05343571551767,1.13928603120738,0.895448932611944,1.05701634675296,1.13928603120738,1.18038600903458,1.34204920414006
"der-miR-305_st",0.963231616007147,0.950668057062392,0.8891374622426,0.833125460854437,1.32470923379769,1.28131703770146,1.24328112084388,0.923473839864758,0.904373835801826
"der-miR-306-star_st",0.789541345175805,1.07878454843662,1.40723155133684,1.00770070182997,1.07200311704127,1.05701634675296,1.35969060137833,1.6440224369528,0.82878086240271
"der-miR-306_st",0.920504224795606,1.1642579348134,0.985541309253434,0.768476227766027,0.701027354370032,1.13289013594177,0.968792141966407,0.944159250510399,0.950668057062392
"der-miR-307_st",1.07200311704127,1.07200311704127,1.01312122780457,1.04753366747816,1.10959824955062,1.07200311704127,1.13630553225257,0.99193097211124,1.07200311704127
"der-miR-308_st",0.911171270478892,0.780906803576002,1.03143649322647,1.03143649322647,0.97034298251036,1.20307468382793,1.08255254621002,0.933052890890507,1.20778164203879
"der-miR-309_st",1.28305614550896,1.27738590969616,1.19243891644989,0.913072924553037,0.806724634862466,0.913072924553037,0.79280770180546,1.07064685140857,0.836352963890908
"der-miR-310a_st",1.85154328123726,1.29939097364196,1.5347037089002,1.61314908095142,1.61314908095142,2.23177128417509,2.15795035468342,1.58369473378401,1.54939465967587
"der-miR-310b_st",3.4480445730629,2.50123050680533,2.76681521670971,2.42437483740894,2.24786128418879,2.77516436618912,2.33217587933301,3.32731082606931,2.72525282682339
"der-miR-311a_st",3.63836998594883,4.14053271214652,2.7231163763869,3.27428176959241,2.95868502047311,4.0527746284037,3.5886172635534,2.09403367942719,2.46149697701563
"der-miR-311b_st",1.54198467989205,0.875074683268421,0.953131946981053,1.05173644540521,1.41998055855363,1.54198467989205,1.23922316506451,1.84938708353738,1.24732908429146
"der-miR-311c_st",1.63262488316624,1.48446062154966,1.44389399773486,1.31614384397054,1.48598787037182,1.28632007087933,1.44389399773486,1.44389399773486,1.82684651024115
"der-miR-312_st",0.984302006347924,1.15695348061009,1.13373701625111,0.99802328812186,1.15695348061009,1.15695348061009,1.31314440358656,1.27642702211416,1.15695348061009
"der-miR-314_st",0.758930122802937,0.73641116241625,0.999872242473714,0.923028325994969,0.836358757953178,0.981522826237708,0.734375913550998,0.896572462668885,0.957672316882962
"der-miR-315_st",0.960722315044546,0.839241532221884,1.05082382500135,0.908316099592649,0.836358757953178,0.921285291614191,1.16850898688258,1.03743648164441,1.05349842686803
"der-miR-316_st",0.749756549583157,1.07200311704127,0.765325766248819,0.666886069742809,0.842045726910948,1.10803309731044,0.977375339764336,0.772362954778598,0.869239944108582
"der-miR-317_st",1.35414779723722,1.16541691180584,1.10866556343929,0.580388742766701,1.36818008473853,1.01577336995517,1.05138628240968,1.1628863319715,1.16541691180584
"der-miR-318_st",0.838735729381713,1.03909903597122,0.893916708695839,0.893916708695839,1.15695348061009,0.728669732329309,1.09878419339266,0.893916708695839,0.850083728251384
"der-miR-31a_st",9.20345801467386,8.52862603246568,8.26799944795008,7.94833722391209,7.84564004025399,7.93331640697306,9.30342251320754,8.66237568733653,8.06852509592112
"der-miR-31b_st",1.69661360675795,1.23235891217834,1.5917173027884,1.03143649322647,1.15695348061009,0.996714553090251,1.5200463965154,1.72873041701531,1.07200311704127
"der-miR-33_st",0.949735370951059,1.17375769096912,1.32162625164465,1.06809893962449,0.738153078171588,0.928202183665325,1.27588561146253,0.913072924553037,0.699510270436234
"der-miR-34_st",1.07200311704127,1.07200311704127,0.767644712438319,1.31288202876813,1.07200311704127,1.27828854058897,1.09871039974321,0.886631974035731,0.990575004087461
"der-miR-4_st",0.907904913849237,0.831038939693183,1.07200311704127,1.07200311704127,1.07200311704127,1.25158125788703,1.07200311704127,1.20836753187494,1.37476463186881
"der-miR-5_st",0.896756272923496,0.88223666276643,1.27199415661244,1.14870846207455,1.25447671809057,0.962091298495831,0.781333905006706,0.886232604942148,0.989532384746977
"der-miR-6_st",0.950668057062392,0.950668057062392,1.03143649322647,0.711941712853142,0.850720461525464,0.950668057062392,1.21486894332155,0.893339165570145,1.14168781184548
"der-miR-7_st",1.17238996080219,1.37408329650358,0.705680729978174,2.14051892162444,1.49541835648246,1.13686836265942,1.52854073296985,1.40079057920553,2.72197146271484
"der-miR-79_st",1.23922316506451,1.45333433686686,0.610169160298137,1.22088323413714,1.40332115903987,1.21768997777877,1.07666331996514,1.21515939794442,1.21768997777877
"der-miR-8_st",1.10866556343929,0.950668057062392,1.16929145589204,0.913072924553037,1.28030375404075,1.27127324139911,0.869239944108582,1.61131412419465,1.14562871567632
"der-miR-87_st",1.25975639546378,0.876427787340951,0.71968241853607,1.29003358592985,1.50855239831426,0.970467483912467,1.24057626913704,0.65633901748622,0.869239944108582
"der-miR-92a_st",12.035180635574,11.8602554824747,11.7959394429241,11.7049329112202,11.7671121351008,11.6095370876139,12.029839343037,11.7638347426439,11.8579995315617
"der-miR-92b_st",8.83145829557686,8.58514167627528,8.58514167627528,8.55698373632683,8.31918259571631,8.39408590617252,8.87312181508839,8.44603020612849,8.77529066152729
"der-miR-9a_st",0.859210579081803,0.624199056346728,1.10175524001911,0.831769492830658,1.04881808495434,0.831769492830658,0.869239944108582,0.913072924553037,0.78311304678579
"der-miR-9b_st",0.961527794210981,1.05162930416779,1.44389399773486,0.838855536151688,0.848198649379373,1.30085175135686,0.646505313677986,1.02200931653372,0.961527794210981
"der-miR-9c_st",0.828031322956089,0.736287821493644,1.01133596398119,0.76372890774479,0.801324040254144,0.733681090689062,0.485502756117248,0.76372890774479,0.719895927300335
"der-miR-iab-4-3p_st",0.759638797291049,0.759638797291049,0.950668057062392,0.57426765428551,0.76738022737799,0.751897367204108,0.969837736157814,0.735005905835041,0.59985451520189
"der-miR-iab-4-5p_st",1.16463882091605,1.32810145279526,1.11451080078979,1.16369523236286,0.849072825392129,0.728669732329309,0.951737894293692,1.07200311704127,0.869239944108582
"dgr-bantam_st",1.01442227138396,0.825260686278665,0.867209425993894,0.950668057062392,0.950668057062392,0.950668057062392,1.01442227138396,0.965654827350699,0.869239944108582
"dgr-let-7_st",11.9038044959635,11.9298369658817,11.8095613915857,11.8691377536035,11.4013248212958,11.3125003814765,11.9839236027097,11.5759111568971,12.0690999511135
"dgr-miR-1_st",1.07200311704127,1.07200311704127,1.07200311704127,1.03143649322647,1.07200311704127,1.07200311704127,0.891245723552144,1.49541835648246,1.07200311704127
"dgr-miR-10_st",1.31848090892974,1.15845472890043,1.2063419789091,1.23922316506451,1.27978978887931,1.52693670156602,1.18516201160237,1.07200311704127,1.23922316506451
"dgr-miR-100_st",7.79634984371054,7.47811525759787,7.20132767096531,7.2547018921796,6.60320289393635,6.89097055406378,7.53101553264218,7.2848156139571,7.46708855484179
"dgr-miR-11_st",1.23922316506451,1.10287614520743,0.992290979882141,1.07200311704127,1.13463314424563,0.928347720697933,1.13575733136284,1.07200311704127,0.846919607744124
"dgr-miR-12_st",0.755647615769556,1.27584126014845,1.09573890843777,1.03143649322647,0.75479410160359,1.03683216984208,0.748974721361005,1.07200311704127,1.18048756618542
"dgr-miR-124_st",1.08551073542009,1.30880713875205,1.03810862727802,1.2568438577303,1.24439405082572,0.944494153608932,0.977375339764336,1.1594436872569,0.867774192946803
"dgr-miR-125_st",11.3506745282921,11.1445521461737,11.231730911837,11.2064330324635,11.026523645859,11.0254802156664,11.193720337258,11.2214586367401,11.1755090357135
"dgr-miR-133_st",0.857891945238911,1.26303237681261,0.884226714396889,1.04642326351478,1.74378219374788,1.85220289108857,1.28298525634505,1.1271840963554,1.07200311704127
"dgr-miR-13a_st",0.967493092056445,0.846012309233783,1.10068262195532,0.805485729787015,0.869239944108582,0.975588233799154,0.895947226810527,0.765940164303753,0.869239944108582
"dgr-miR-13b_st",1.26179211592349,1.06601554072919,1.20860269729642,1.09457206790026,0.973091285077595,1.15695348061009,1.32981202546436,0.653539122095006,0.782207748150036
"dgr-miR-14_st",0.977375339764336,0.836358757953178,1.18986967886876,1.18421268074093,0.895341354904482,1.28131703770146,1.21657696157071,1.07200311704127,0.735557072815324
"dgr-miR-184-star_st",1.46711046209384,1.17855535409173,1.44389399773486,1.46711046209384,1.91057444796606,1.62330138507031,1.88697061772064,1.14096022158238,1.01411005275267
"dgr-miR-184_st",1.44825710461364,2.36841813523096,1.758428599225,2.01969069775434,1.13979782250419,1.44825710461364,1.10706119573982,1.89808343630525,1.35389162086901
"dgr-miR-210_st",7.40460158771875,7.51423485003226,7.77610713144227,7.82614538356419,8.33535523959472,8.43513864386138,8.15988798656353,7.73182222587531,7.02416869176056
"dgr-miR-219_st",1.05743400347046,1.28289317414249,1.31499720127517,0.899940661636199,1.34814799423698,0.919864245956195,0.748974721361005,1.07200311704127,1.06878200234013
"dgr-miR-263a_st",1.10866556343929,1.23022936948578,1.24185509333816,1.28623553152515,1.07200311704127,1.09758297056776,0.909806567923382,0.670767723108335,0.950668057062392
"dgr-miR-263b_st",0.858769114403217,0.858769114403217,1.04074411024591,0.858769114403217,1.15695348061009,0.858769114403217,0.793137054009516,0.858769114403217,0.660966237693681
"dgr-miR-274_st",1.86925786762455,1.12775151652765,1.12775151652765,0.805485729787015,1.45077991220792,1.12775151652765,0.977375339764336,0.968821324039419,1.61790750745142
"dgr-miR-275_st",0.772531456673195,0.618868566208295,0.910330051067911,0.885860601504803,1.15695348061009,0.970810965073625,0.675654467343211,0.795650523857152,0.885860601504803
"dgr-miR-276a-star_st",0.857891945238911,1.16815824880727,0.646309652459441,0.805485729787015,1.15254754083949,0.836358757953178,0.977375339764336,0.857891945238911,1.2006717430963
"dgr-miR-276a_st",0.857891945238911,1.2006717430963,0.950668057062392,1.03143649322647,1.02413516059756,0.812678437971374,1.10055964421233,1.07200311704127,1.10471343119087
"dgr-miR-276b-star_st",0.770507908646738,0.950668057062392,1.27439792524925,1.17184240460026,0.836358757953178,0.807531811107289,0.857891945238911,0.857891945238911,0.781171984576783
"dgr-miR-276b_st",0.665465868316639,1.31518165291653,0.998549513008796,1.41994679506272,0.73641116241625,0.634846772925495,0.913072924553037,0.989787091152897,0.836352963890908
"dgr-miR-277_st",0.977375339764337,1.04268040423625,1.12344884040033,0.921094966034555,0.950668057062392,1.12344884040033,1.19257199138619,1.47213761702971,1.63055847527061
"dgr-miR-278_st",0.63093427738046,0.863952046786502,0.73641116241625,1.05803404430149,1.27551978790683,0.820366179616457,0.662847824038212,0.843317516773013,0.849826323325005
"dgr-miR-279_st",1.34246490842826,0.913072924553037,0.738160136438409,0.982147491923803,0.822971414596228,0.913072924553037,0.925636483497792,0.913072924553037,0.808343194488348
"dgr-miR-280_st",1.22840837092525,1.49609727086335,1.53728062110522,1.26442616437186,1.73397013967894,0.950668057062392,1.29440393516197,1.40079057920553,1.40332115903987
"dgr-miR-281-1-star_st",1.56154799524197,0.902454125665636,1.18462732717328,1.40079057920553,1.22724603121797,0.805068911145692,1.22492906677249,1.40234234763389,1.15052607055584
"dgr-miR-281-2-star_st",1.23922316506451,1.40919353677755,1.19865654124971,1.23922316506451,1.03968110683296,1.26007709177052,1.23922316506451,1.23922316506451,1.03657374912093
"dgr-miR-281_st",1.51763045814909,1.04529583433933,0.950668057062392,1.03873022253192,0.950668057062392,1.04360984510765,0.983549243217796,0.785203769914391,0.885296095269934
"dgr-miR-282_st",0.977375339764336,0.939904888486412,1.42970188571741,0.913072924553037,1.03470423125658,1.03470423125658,1.01025652591974,0.977375339764336,0.870079617783789
"dgr-miR-283_st",0.857891945238911,1.07200311704127,1.27828854058897,1.03440798453192,1.07200311704127,0.693622150167575,1.13988486956771,1.07200311704127,1.03031787407817
"dgr-miR-284_st",0.646309652459441,0.950668057062392,0.840866890941378,1.07588763099237,0.950668057062392,0.950668057062392,1.09123826884167,0.779029866460931,1.06379718259052
"dgr-miR-285_st",0.862857704825131,0.992083739122203,0.817214039511701,0.772343001835176,0.985116769851277,0.977375339764336,0.977375339764336,1.34672942574339,0.950668057062392
"dgr-miR-286_st",0.912059640892329,0.875397194494307,1.4645433860498,1.0847111151545,1.90543604250106,1.0847111151545,1.0847111151545,0.913072924553037,1.20604617513338
"dgr-miR-287_st",1.20332610320379,1.63707612498483,1.04210056915651,1.03143649322647,1.03143649322647,1.03143649322647,0.989342620589516,0.787555937169415,0.825151069678769
"dgr-miR-288_st",0.913072924553037,1.62847251006704,0.7125886308425,0.835824528793941,0.913072924553037,0.913072924553037,1.35969060137833,0.913072924553037,0.913072924553037
"dgr-miR-2a_st",1.01682213772714,1.10266679659676,1.07200311704127,1.07200311704127,1.09647256660438,0.978929970396424,1.07200311704127,1.27219280108673,1.07200311704127
"dgr-miR-2b_st",0.748974721361005,1.27128616078538,1.37678682272639,1.03143649322647,1.16404506885338,1.28604919019179,0.859686664250429,0.843949773567172,1.03143649322647
"dgr-miR-2c_st",1.14111098505868,1.41349328393963,1.24185509333816,1.06996548336084,1.6678009126137,0.911206112699096,1.24185509333816,1.36416984170559,1.12567305091545
"dgr-miR-3_st",1.57280819022524,1.10604396581937,0.977375339764336,1.08520495632082,0.944494153608932,0.713174453505179,0.977375339764336,0.977375339764336,0.977375339764336
"dgr-miR-304_st",0.97373933216021,1.31837079547105,1.40332115903987,1.15944060298282,0.909348251155117,1.11866217181531,0.995342399790786,1.54575865207174,1.38673979378971
"dgr-miR-305_st",1.45152303115656,1.21127848270363,1.0826098566486,0.961274796669725,1.0826098566486,0.728669732329309,0.797176593477692,0.961274796669725,0.961274796669725
"dgr-miR-306_st",1.04331930514191,1.06038989953781,0.646309652459441,0.913072924553037,0.937542374116145,1.40717858112492,0.913072924553037,0.913072924553037,0.733737167213597
"dgr-miR-307_st",0.977375339764336,1.48380183970371,0.988723338634007,1.14870846207455,0.855894556941675,0.899442419897428,0.737209065773838,1.40079057920553,0.903582219490975
"dgr-miR-308_st",0.80732350209409,0.986560571293942,0.803549193651489,1.07120730652893,0.950668057062392,0.764562246560859,1.07120730652893,0.779029866460931,1.2006717430963
"dgr-miR-309_st",0.810755835318794,0.880191738397633,1.11476626025442,0.913072924553037,1.72191175850271,0.880191738397633,0.913072924553037,0.820437220678253,0.913072924553037
"dgr-miR-314_st",0.861414195853925,0.869239944108582,0.710353209081972,1.18158964822996,0.869239944108582,0.954190307677405,1.20289591511243,0.99802328812186,0.869239944108582
"dgr-miR-315_st",1.30037188932273,0.945275981831085,0.869239944108582,0.711941712853142,0.825010759083507,0.950668057062392,0.977375339764336,0.552873001971574,0.759638797291049
"dgr-miR-316_st",0.966157560166633,1.03559346324547,1.03143649322647,1.16081303717545,1.6131438213492,1.03559346324547,0.948209426653298,1.07669344107267,1.03559346324547
"dgr-miR-317_st",0.894157048636381,1.05835708268626,1.0320961700162,0.94817183023784,0.917786870906987,0.950668057062392,0.950668057062392,1.07200311704127,1.12406186091838
"dgr-miR-318_st",0.977375339764336,0.805485729787015,0.805485729787015,0.805485729787015,0.836358757953178,0.787535911317889,0.805485729787015,0.625465989320057,0.721714003026793
"dgr-miR-31a_st",9.30394059465148,8.28459496994244,8.14723413754132,7.92208137406334,7.78205445359661,7.71206166036114,9.52512499625766,8.97016201355548,8.18250513911669
"dgr-miR-31b_st",1.40332115903987,1.4357391545274,1.30225069604534,1.51650759069148,1.35000600860186,1.51650759069148,1.63856111660398,1.57414438368989,1.90894876975725
"dgr-miR-33_st",0.913072924553037,1.22445709002565,0.565661094330235,0.618868566208295,0.798763625443823,1.21213445992422,0.774409403700866,0.913072924553037,1.29581900233195
"dgr-miR-34_st",1.05880345271815,0.950668057062392,0.759638797291049,0.994501037506847,0.84431976737182,0.950668057062392,0.994211354521763,0.950668057062392,0.950668057062392
"dgr-miR-4_st",0.977375339764336,0.913072924553037,1.50504027489445,0.958919857049003,0.913072924553037,0.913072924553037,0.85667908815528,0.766469010507629,0.828122560984215
"dgr-miR-5_st",0.748974721361005,1.28562210666512,0.65757476771752,1.15695348061009,1.15695348061009,1.15695348061009,1.15695348061009,1.52649618394549,1.15695348061009
"dgr-miR-6_st",1.34430992252738,0.950668057062392,0.725675364428937,1.02430603260336,1.07200311704127,1.10959824955062,1.02817013659681,1.38436743679149,1.07200311704127
"dgr-miR-7_st",2.98677848792079,1.55953204755695,1.95806833674463,1.9545265816348,1.42677382368776,1.54939465967587,1.40569089612656,1.23804293825638,2.49428524016112
"dgr-miR-79_st",1.48942015712473,1.89065555105767,1.72932447349602,1.8248458652163,1.48942015712473,1.54939465967587,1.80922743810386,1.74907813129506,1.69962629128632
"dgr-miR-8_st",1.17848666789583,1.36162431328045,1.35054809722684,1.40079057920553,1.15695348061009,1.15695348061009,1.07922424925413,1.2145902736085,0.983442546695127
"dgr-miR-87_st",1.14532800983731,1.10866556343929,1.10866556343929,1.20536823663341,1.10866556343929,0.776866072585195,1.10866556343929,1.14976554126649,1.2006717430963
"dgr-miR-92a_st",11.9027662620989,11.7793366944501,11.7587982736221,11.6669167453802,11.7019617030549,11.664335174655,11.9456524400039,11.7603362323273,11.7587982736221
"dgr-miR-92b_st",8.77017759230112,8.67420641590826,8.71401570593164,8.56980044366056,8.2417657401326,8.35580585652971,8.70094794021619,8.27926620079406,8.76026322046093
"dgr-miR-9a_st",1.09820658325335,1.2006717430963,0.836358757953178,0.81188930839007,0.703529976260845,0.836358757953178,0.836358757953178,0.938401112172261,0.832336777245197
"dgr-miR-9b_st",0.787289162805628,0.99135782243611,1.53179965106685,1.14870846207455,1.07200311704127,1.2159465392412,1.44198633799719,1.07200311704127,0.939832300725435
"dgr-miR-9c_st",0.977375339764336,0.836166223653664,1.40332115903987,0.869239944108582,0.746064713696855,0.795168521452794,0.746064713696855,0.869239944108582,0.869239944108582
"dgr-miR-iab-4-3p_st",0.748974721361005,0.607728735592957,1.64953635797491,0.558265077202881,1.15331747300597,1.43268346490281,0.559112760603241,0.723210963795274,0.950668057062392
"dgr-miR-iab-4-5p_st",0.98377603391798,0.957068751216035,0.583678087587122,1.03783718738011,0.842759452106821,1.05701634675296,1.12428879923927,0.957068751216035,0.70684365070121
"dme-bantam_st",1.07200311704127,1.05943955809652,1.07200311704127,1.2361013202333,1.07200311704127,0.991234680877192,0.977375339764336,1.2145902736085,1.07200311704127
"dme-let-7_st",11.8741382095829,11.9422085184349,11.8959123493529,11.8736983089351,11.5508112355962,11.335044729315,11.9545857580594,11.6695617286444,12.1147702437633
"dme-miR-1_st",1.23922316506451,0.950668057062392,1.2145902736085,0.950668057062392,0.950668057062392,0.935681286774085,0.760618951568655,1.02738222366225,0.747904884129704
"dme-miR-10-3p_st",0.72773776541325,1.07200311704127,1.48474927199368,0.886365641851092,0.917786870906987,1.05701634675296,0.950668057062392,0.913072924553037,0.718152761151868
"dme-miR-10-5p_st",1.19767545928484,1.2006717430963,1.31715885381027,1.2006717430963,1.32200680307518,1.67388202594278,1.09175451921839,1.60135794069762,1.00263133808414
"dme-miR-100_st",7.88361351582652,7.39995970289119,7.24595987643731,7.11668497510219,6.73721425677068,6.57855074213684,7.61784060032512,7.29763739236395,7.46178672118009
"dme-miR-1000_st",1.20799484397461,1.2006717430963,1.04999733759771,0.904815010322331,1.04999733759771,1.17200145893612,0.869239944108582,1.01240220508835,1.04999733759771
"dme-miR-1001_st",1.40332115903987,1.57329153075292,1.40332115903987,1.04481438548383,1.40332115903987,1.40332115903987,1.09527953364792,1.40332115903987,1.43620234519528
"dme-miR-1002_st",1.40332115903987,1.35241927345708,1.18366076331204,1.36986106890906,1.04264418150088,1.04881808495434,1.07552536765628,1.17015314493322,0.92563378050634
"dme-miR-1003_st",1.00288259641688,0.833125460854438,1.312540772108,1.2403475591357,0.950668057062392,1.03293774151681,1.03293774151681,1.03293774151681,1.11436585447061
"dme-miR-1004_st",1.10866556343929,0.73641116241625,0.728378377765226,1.27023297758031,1.27276355741466,0.958773976289348,1.10055964421233,0.782515322927823,1.23000062341817
"dme-miR-1005_st",0.813277136572304,1.07200311704127,0.79120539875969,0.913621125442769,1.06475937635651,0.977375339764336,0.977375339764336,1.00743048486426,0.64092929553839
"dme-miR-1006_st",0.881232153983553,0.950668057062392,1.8141785294977,0.950668057062392,0.950668057062392,0.699882991685995,0.950668057062392,0.988138508340316,0.971521983768407
"dme-miR-1007_st",1.18943399960337,1.25545881324453,1.03143649322647,0.913072924553037,1.03143649322647,0.910101433247592,0.867338290034438,1.1903666857147,1.03143649322647
"dme-miR-1008_st",0.977375339764336,0.817214039511701,0.977375339764336,0.977375339764336,0.917161635048629,1.09168463887355,0.977375339764336,1.07200311704127,0.803864405849371
"dme-miR-1009_st",1.00295519329083,1.39224478104853,1.5387325483719,1.5506993098684,1.05701634675296,1.05701634675296,1.08989753290837,0.681918871012713,0.948880951097209
"dme-miR-1010_st",1.07200311704127,1.16753019694064,1.32277673524165,0.737748566202507,1.28611428884363,1.15282179758277,0.646309652459441,0.99314103826329,1.39503151272154
"dme-miR-1011_st",1.03748996965307,1.05219836901094,1.03748996965307,0.913072924553037,1.15949409099149,1.15179926876229,1.03748996965307,0.824589043030711,1.03748996965307
"dme-miR-1012_st",1.0847076712433,1.33203588638641,1.21237663009895,1.03143649322647,1.29881884304566,1.05701634675296,1.01338578909142,1.43753654832741,1.15274534240967
"dme-miR-1013_st",0.977375339764336,0.73641116241625,0.763852248667395,1.26442616437186,1.60967400116318,0.977375339764336,0.896681030359728,1.03061552076099,0.977375339764336
